investor_id,age_group,gender,state,city_tier,monthly_sip_amount
INV02619,25-34,Male,Gujarat,B30,8419.83
INV02620,18-24,Female,Rajasthan,T30,11478.72
INV02621,25-34,Female,Tamil Nadu,B30,7149.92
INV02622,35-44,Female,Karnataka,T30,16768.86
INV02623,25-34,Male,West Bengal,T30,8647.76
INV02624,18-24,Male,Kerala,B30,3903.86
INV02625,25-34,Female,Madhya Pradesh,B30,15100.27
INV02626,35-44,Male,Madhya Pradesh,T30,13030.77
INV02627,55+,Male,West Bengal,T30,10864.16
INV02628,25-34,Female,Tamil Nadu,T30,12961.91
INV02629,35-44,Male,Karnataka,T30,24270.22
INV02630,18-24,Male,Telangana,T30,13284.31
INV02631,45-54,Female,Maharashtra,T30,58391.45
INV02632,45-54,Female,Maharashtra,T30,15837.23
INV02633,45-54,Male,Kerala,T30,16848.18
INV02634,45-54,Female,Karnataka,B30,20312.25
INV02635,45-54,Female,Rajasthan,B30,17127.22
INV02636,25-34,Female,Uttar Pradesh,T30,22008.44
INV02637,18-24,Male,Gujarat,B30,11543.16
INV02638,18-24,Female,Rajasthan,B30,10164.47
INV02639,25-34,Male,West Bengal,T30,9190.39
INV02640,25-34,Male,Tamil Nadu,T30,9363.02
INV02641,45-54,Female,Uttar Pradesh,T30,23099.92
INV02642,25-34,Female,Maharashtra,T30,18646.96
INV02643,25-34,Female,Maharashtra,T30,5314.15
INV02644,25-34,Male,Madhya Pradesh,B30,20338.5
INV02645,25-34,Male,Punjab,B30,19181.11
INV02646,55+,Female,Maharashtra,T30,3995.05
INV02647,25-34,Male,Gujarat,T30,14707.91
INV02648,45-54,Male,Uttar Pradesh,B30,7048.01
INV02649,25-34,Male,Punjab,B30,18230.13
INV02650,25-34,Male,Tamil Nadu,T30,1204.08
INV02651,35-44,Male,Delhi,T30,3523.51
INV02652,35-44,Female,Karnataka,B30,15256.48
INV02653,35-44,Male,Karnataka,T30,10510.84
INV02654,35-44,Female,Kerala,T30,10378.97
INV02655,25-34,Male,Gujarat,T30,4280.98
INV02656,25-34,Male,Punjab,T30,2430.21
INV02657,45-54,Male,West Bengal,B30,12682.99
INV02658,25-34,Female,Delhi,T30,5263.75
INV02659,25-34,Male,West Bengal,T30,2080.92
INV02660,25-34,Male,Uttar Pradesh,T30,16680.42
INV02661,25-34,Female,Rajasthan,T30,24645.17
INV02662,25-34,Male,Karnataka,T30,6413.22
INV02663,25-34,Male,Tamil Nadu,T30,4882.86
INV02664,35-44,Male,Rajasthan,T30,34969.24
INV02665,35-44,Male,Kerala,T30,7057.67
INV02666,25-34,Male,Uttar Pradesh,B30,8643.25
INV02667,25-34,Female,Maharashtra,T30,4650.07
INV02668,25-34,Female,West Bengal,B30,6408.39
INV02669,25-34,Female,West Bengal,T30,8692.1
INV02670,18-24,Male,Kerala,T30,5566.27
INV02671,25-34,Female,Gujarat,T30,11822.73
INV02672,45-54,Female,Tamil Nadu,T30,10123.87
INV02673,35-44,Female,Gujarat,T30,3456.31
INV02674,25-34,Male,Delhi,T30,3072.55
INV02675,35-44,Male,Madhya Pradesh,T30,9716.74
INV02676,25-34,Female,Telangana,B30,8520.41
INV02677,35-44,Male,Tamil Nadu,B30,8257.31
INV02678,25-34,Female,Rajasthan,T30,2307.59
INV02679,18-24,Male,Karnataka,T30,4719.4
INV02680,45-54,Male,Gujarat,T30,16125.9
INV02681,35-44,Male,Karnataka,T30,11010.96
INV02682,25-34,Male,Rajasthan,T30,6399.52
INV02683,25-34,Male,West Bengal,T30,11957.32
INV02684,35-44,Male,Punjab,T30,11702.47
INV02685,25-34,Male,Kerala,B30,7373.17
INV02686,35-44,Male,West Bengal,T30,6535.2
INV02687,25-34,Female,Tamil Nadu,T30,7692.08
INV02688,18-24,Male,Gujarat,B30,3095.48
INV02689,25-34,Male,Uttar Pradesh,T30,4425.77
INV02690,25-34,Female,Karnataka,B30,7635.98
INV02691,18-24,Female,Karnataka,T30,6225.08
INV02692,25-34,Male,Maharashtra,B30,8305.16
INV02693,35-44,Female,West Bengal,T30,5299.05
INV02694,45-54,Female,Maharashtra,T30,7724.52
INV02695,18-24,Male,Madhya Pradesh,T30,2188.34
INV02696,55+,Female,Madhya Pradesh,T30,6021.62
INV02697,35-44,Male,West Bengal,B30,26074.89
INV02698,18-24,Male,Delhi,T30,2557.22
INV02699,25-34,Male,Uttar Pradesh,T30,6220.88
INV02700,25-34,Male,Madhya Pradesh,T30,3501.08
INV02701,35-44,Male,Telangana,B30,14406.98
INV02702,25-34,Female,Karnataka,T30,19201.95
INV02703,25-34,Female,Maharashtra,B30,4551.68
INV02704,25-34,Female,Kerala,B30,2523.4
INV02705,18-24,Male,Tamil Nadu,T30,2924.64
INV02706,25-34,Male,Punjab,T30,3979.49
INV02707,35-44,Male,Rajasthan,B30,17886.43
INV02708,25-34,Male,Kerala,T30,19282.26
INV02709,35-44,Male,Karnataka,T30,4335.87
INV02710,25-34,Female,Gujarat,T30,12038.39
INV02711,35-44,Female,Rajasthan,T30,25981.98
INV02712,25-34,Male,Madhya Pradesh,B30,11832.77
INV02713,25-34,Female,Telangana,B30,6892.89
INV02714,25-34,Male,Tamil Nadu,T30,4748.39
INV02715,35-44,Male,Madhya Pradesh,T30,30318.45
INV02716,25-34,Female,West Bengal,B30,25549.44
INV02717,35-44,Male,Tamil Nadu,T30,20942.06
INV02718,25-34,Male,Delhi,T30,6377.04
INV02719,25-34,Male,Karnataka,T30,15393.71
INV02720,35-44,Female,West Bengal,T30,8801.39
INV02721,45-54,Female,Telangana,T30,13322.56
INV02722,55+,Male,Karnataka,T30,10617.97
INV02723,18-24,Female,Telangana,T30,2711.48
INV02724,25-34,Male,Rajasthan,T30,12538.83
INV02725,25-34,Female,Karnataka,T30,20997.05
INV02726,25-34,Male,West Bengal,B30,4793.67
INV02727,35-44,Male,Telangana,T30,4284.12
INV02728,45-54,Male,Uttar Pradesh,B30,15836.09
INV02729,25-34,Male,Madhya Pradesh,T30,11683.23
INV02730,35-44,Female,Punjab,B30,8833.19
INV02731,45-54,Female,Uttar Pradesh,B30,14441.9
INV02732,35-44,Female,Tamil Nadu,T30,14007.26
INV02733,45-54,Female,Kerala,T30,15997.56
INV02734,25-34,Female,West Bengal,T30,4643.7
INV02735,35-44,Female,Maharashtra,B30,26070.43
INV02736,25-34,Female,Uttar Pradesh,T30,15756.88
INV02737,25-34,Male,Gujarat,B30,4973.89
INV02738,45-54,Female,Punjab,T30,22245.22
INV02739,25-34,Female,Kerala,B30,24547.33
INV02740,45-54,Male,Telangana,T30,6614.17
INV02741,25-34,Male,Telangana,T30,8322.4
INV02742,55+,Female,Uttar Pradesh,T30,2824.73
INV02743,18-24,Female,Punjab,B30,4432.22
INV02744,35-44,Male,Tamil Nadu,B30,9190.77
INV02745,35-44,Male,Tamil Nadu,T30,16355.97
INV02746,55+,Male,Maharashtra,B30,5824.75
INV02747,25-34,Male,Punjab,B30,2575.13
INV02748,25-34,Male,Madhya Pradesh,T30,3334.95
INV02749,35-44,Male,Gujarat,T30,51540.93
INV02750,25-34,Female,Gujarat,T30,7659.17
INV02751,25-34,Male,Punjab,T30,7959.34
INV02752,35-44,Male,Maharashtra,T30,12657.46
INV02753,45-54,Female,Tamil Nadu,T30,6205.03
INV02754,55+,Female,Maharashtra,T30,7753.55
INV02755,25-34,Female,Kerala,T30,4303.33
INV02756,35-44,Male,Telangana,T30,65611.03
INV02757,35-44,Male,Tamil Nadu,T30,14560.67
INV02758,25-34,Female,Kerala,T30,21255.2
INV02759,25-34,Male,Telangana,T30,22957.82
INV02760,25-34,Female,Punjab,T30,31268.32
INV02761,35-44,Male,Uttar Pradesh,B30,3135.9
INV02762,25-34,Female,Kerala,T30,2735.96
INV02763,45-54,Female,Madhya Pradesh,B30,6641.77
INV02764,45-54,Male,Rajasthan,T30,9452.42
INV02765,45-54,Female,Telangana,B30,6967.55
INV02766,18-24,Male,Gujarat,B30,5837.03
INV02767,35-44,Female,Delhi,T30,12107.57
INV02768,45-54,Male,Gujarat,B30,14395.06
INV02769,45-54,Male,Kerala,B30,15381.86
INV02770,35-44,Female,Tamil Nadu,B30,8935.37
INV02771,35-44,Male,Delhi,T30,3121.76
INV02772,25-34,Female,Karnataka,B30,10033.47
INV02773,45-54,Male,Rajasthan,T30,12056.29
INV02774,25-34,Male,West Bengal,T30,7677.1
INV02775,55+,Male,Telangana,T30,11095.11
INV02776,55+,Female,Rajasthan,T30,7145.66
INV02777,25-34,Male,Telangana,T30,9444.38
INV02778,35-44,Male,Madhya Pradesh,T30,4788.75
INV02779,45-54,Male,Maharashtra,T30,20469.15
INV02780,25-34,Male,Gujarat,T30,7151.68
INV02781,55+,Male,Uttar Pradesh,T30,1011.09
INV02782,35-44,Male,West Bengal,B30,6490.13
INV02783,25-34,Female,Madhya Pradesh,T30,34450.51
INV02784,35-44,Male,Telangana,B30,4398.38
INV02785,25-34,Male,Tamil Nadu,T30,6371.58
INV02786,55+,Male,Maharashtra,T30,14866.45
INV02787,35-44,Female,Maharashtra,B30,9655.92
INV02788,45-54,Male,Rajasthan,T30,5741.61
INV02789,25-34,Female,Tamil Nadu,T30,7604.52
INV02790,35-44,Male,Maharashtra,T30,25384.74
INV02791,45-54,Male,West Bengal,T30,6311.27
INV02792,45-54,Female,Madhya Pradesh,B30,4276.09
INV02793,45-54,Male,Tamil Nadu,T30,40382.92
INV02794,35-44,Male,Maharashtra,T30,12585.98
INV02795,45-54,Female,Uttar Pradesh,T30,31507.81
INV02796,25-34,Male,Maharashtra,T30,13975.74
INV02797,35-44,Male,Tamil Nadu,B30,20600.58
INV02798,25-34,Male,Karnataka,T30,10160.26
INV02799,25-34,Male,Delhi,T30,13521.0
INV02800,25-34,Male,Uttar Pradesh,T30,4457.87
INV02801,35-44,Male,Gujarat,B30,32375.97
INV02802,35-44,Female,Punjab,B30,16694.16
INV02803,25-34,Male,Karnataka,T30,8849.95
INV02804,35-44,Male,Karnataka,B30,25038.59
INV02805,45-54,Male,Rajasthan,T30,11728.11
INV02806,55+,Male,Rajasthan,T30,8917.35
INV02807,35-44,Male,Punjab,B30,13643.59
INV02808,35-44,Female,Gujarat,T30,2017.59
INV02809,45-54,Male,Maharashtra,T30,8494.82
INV02810,45-54,Male,Punjab,T30,8525.71
INV02811,25-34,Male,Rajasthan,B30,9152.69
INV02812,35-44,Female,Madhya Pradesh,B30,13616.61
INV02813,55+,Male,Madhya Pradesh,T30,5532.17
INV02814,55+,Male,Delhi,T30,4452.1
INV02815,35-44,Male,Tamil Nadu,T30,7230.95
INV02816,35-44,Male,Madhya Pradesh,T30,8944.07
INV02817,35-44,Female,Madhya Pradesh,T30,10042.31
INV02818,45-54,Male,Uttar Pradesh,T30,9413.1
INV02819,25-34,Male,Telangana,B30,6384.87
INV02820,25-34,Male,Telangana,T30,4806.38
INV02821,18-24,Female,Kerala,B30,6058.37
INV02822,25-34,Male,West Bengal,T30,13821.07
INV02823,25-34,Male,Punjab,B30,11514.97
INV02824,25-34,Male,Gujarat,B30,6153.92
INV02825,25-34,Male,Kerala,T30,36387.2
INV02826,25-34,Female,Rajasthan,T30,22783.36
INV02827,25-34,Male,Tamil Nadu,T30,4809.67
INV02828,35-44,Female,Telangana,T30,21511.1
INV02829,25-34,Male,Madhya Pradesh,B30,2915.0
INV02830,35-44,Male,Delhi,T30,12219.56
INV02831,25-34,Female,Uttar Pradesh,T30,4443.13
INV02832,25-34,Male,Delhi,T30,5513.76
INV02833,25-34,Male,Karnataka,T30,7517.66
INV02834,18-24,Male,Rajasthan,B30,2855.96
INV02835,18-24,Female,West Bengal,T30,3628.89
INV02836,45-54,Female,Telangana,B30,9716.36
INV02837,18-24,Female,Maharashtra,T30,1077.42
INV02838,45-54,Female,Kerala,T30,7899.17
INV02839,25-34,Male,Punjab,T30,3785.33
INV02840,25-34,Male,Tamil Nadu,T30,7691.18
INV02841,35-44,Female,Telangana,T30,4992.47
INV02842,25-34,Male,Tamil Nadu,T30,4037.29
INV02843,55+,Female,Kerala,T30,16101.31
INV02844,25-34,Female,Delhi,T30,5301.98
INV02845,18-24,Female,Gujarat,T30,4935.92
INV02846,18-24,Female,Gujarat,T30,1816.54
INV02847,35-44,Male,Karnataka,T30,16193.87
INV02848,55+,Female,Punjab,T30,4866.98
INV02849,25-34,Male,Uttar Pradesh,T30,12530.55
INV02850,45-54,Female,Rajasthan,B30,19863.89
INV02851,35-44,Male,Maharashtra,T30,5750.44
INV02852,45-54,Female,Telangana,B30,26702.34
INV02853,45-54,Male,Kerala,T30,67966.19
INV02854,18-24,Male,Telangana,T30,5118.02
INV02855,18-24,Female,Kerala,B30,2500.99
INV02856,25-34,Male,West Bengal,B30,9540.44
INV02857,55+,Male,Telangana,T30,16558.26
INV02858,35-44,Male,Karnataka,T30,6612.62
INV02859,45-54,Male,Gujarat,T30,11727.26
INV02860,25-34,Other,Maharashtra,T30,6322.73
INV02861,25-34,Male,Telangana,T30,10767.66
INV02862,25-34,Male,Madhya Pradesh,T30,21721.93
INV02863,35-44,Male,Rajasthan,B30,13815.2
INV02864,35-44,Female,Delhi,B30,19591.55
INV02865,25-34,Female,Maharashtra,B30,7232.06
INV02866,25-34,Female,Tamil Nadu,T30,36931.83
INV02867,25-34,Male,Tamil Nadu,B30,9280.07
INV02868,18-24,Female,Maharashtra,B30,10804.33
INV02869,25-34,Female,Tamil Nadu,T30,6452.77
INV02870,35-44,Female,Gujarat,T30,16046.98
INV02871,35-44,Female,Madhya Pradesh,B30,44704.64
INV02872,45-54,Female,Karnataka,T30,7875.69
INV02873,45-54,Female,Uttar Pradesh,T30,25214.16
INV02874,35-44,Female,Tamil Nadu,T30,8490.85
INV02875,25-34,Male,Rajasthan,T30,9884.7
INV02876,35-44,Female,Gujarat,T30,3596.2
INV02877,35-44,Female,Tamil Nadu,B30,18825.17
INV02878,35-44,Female,Gujarat,B30,19711.37
INV02879,35-44,Male,Tamil Nadu,T30,4085.33
INV02880,45-54,Male,Karnataka,T30,16221.26
INV02881,25-34,Male,Maharashtra,B30,26994.21
INV02882,25-34,Female,Tamil Nadu,T30,1926.6
INV02883,45-54,Male,Uttar Pradesh,T30,10072.29
INV02884,45-54,Male,Karnataka,T30,20996.34
INV02885,18-24,Male,Karnataka,T30,6431.1
INV02886,25-34,Male,Madhya Pradesh,B30,7433.01
INV02887,35-44,Male,Kerala,T30,12602.4
INV02888,18-24,Female,West Bengal,T30,2730.61
INV02889,35-44,Female,Kerala,B30,7737.6
INV02890,35-44,Male,Maharashtra,T30,7020.25
INV02891,45-54,Male,Delhi,T30,8074.36
INV02892,25-34,Female,Maharashtra,T30,28451.1
INV02893,45-54,Male,Punjab,T30,38247.41
INV02894,45-54,Female,Telangana,T30,15820.13
INV02895,25-34,Female,Kerala,T30,27086.87
INV02896,45-54,Female,Tamil Nadu,T30,26919.62
INV02897,25-34,Male,Maharashtra,B30,10618.89
INV02898,25-34,Female,Maharashtra,B30,8171.43
INV02899,55+,Male,Telangana,B30,2145.93
INV02900,25-34,Female,Uttar Pradesh,T30,4693.68
INV02901,35-44,Male,Telangana,T30,11031.1
INV02902,25-34,Male,Delhi,T30,4540.77
INV02903,25-34,Male,Maharashtra,B30,1927.39
INV02904,25-34,Female,West Bengal,B30,6336.05
INV02905,35-44,Male,Gujarat,T30,15038.06
INV02906,35-44,Female,Karnataka,T30,5996.02
INV02907,45-54,Female,Uttar Pradesh,T30,7618.36
INV02908,25-34,Female,Uttar Pradesh,B30,14185.63
INV02909,25-34,Female,Rajasthan,B30,3745.65
INV02910,45-54,Male,Delhi,T30,14820.68
INV02911,25-34,Male,Tamil Nadu,T30,7812.0
INV02912,25-34,Male,West Bengal,B30,8634.7
INV02913,25-34,Female,Telangana,B30,3665.83
INV02914,18-24,Male,Telangana,B30,2379.05
INV02915,35-44,Male,Uttar Pradesh,B30,4595.63
INV02916,25-34,Male,Punjab,T30,4548.63
INV02917,35-44,Male,Rajasthan,T30,8843.64
INV02918,35-44,Female,Telangana,T30,7153.94
INV02919,35-44,Male,Telangana,T30,7030.67
INV02920,25-34,Female,Telangana,T30,12416.42
INV02921,55+,Male,Kerala,T30,16801.56
INV02922,25-34,Female,Maharashtra,T30,6371.99
INV02923,55+,Male,Gujarat,T30,9748.69
INV02924,25-34,Female,Rajasthan,B30,6475.23
INV02925,25-34,Female,Kerala,B30,9125.45
INV02926,35-44,Female,West Bengal,T30,32114.47
INV02927,25-34,Female,Delhi,B30,7235.49
INV02928,45-54,Male,West Bengal,T30,45891.13
INV02929,55+,Male,Kerala,T30,11208.98
INV02930,25-34,Male,Karnataka,T30,7425.25
INV02931,25-34,Male,Tamil Nadu,T30,24341.83
INV02932,35-44,Male,West Bengal,B30,3870.3
INV02933,45-54,Female,Madhya Pradesh,T30,10997.61
INV02934,55+,Male,Uttar Pradesh,T30,24152.86
INV02935,25-34,Male,Maharashtra,T30,12774.28
INV02936,55+,Male,Kerala,B30,17784.61
INV02937,55+,Male,Madhya Pradesh,T30,35919.05
INV02938,25-34,Male,Karnataka,B30,17298.26
INV02939,45-54,Female,Tamil Nadu,T30,12409.84
INV02940,45-54,Male,Madhya Pradesh,T30,16650.41
INV02941,35-44,Female,Punjab,T30,5707.37
INV02942,45-54,Male,Karnataka,T30,11422.88
INV02943,18-24,Female,Punjab,B30,6797.89
INV02944,18-24,Female,Rajasthan,T30,6599.48
INV02945,45-54,Female,Punjab,B30,12199.18
INV02946,45-54,Female,Gujarat,T30,19812.96
INV02947,25-34,Male,Rajasthan,T30,23088.35
INV02948,35-44,Female,Gujarat,T30,16558.54
INV02949,35-44,Male,Madhya Pradesh,T30,3657.31
INV02950,18-24,Male,West Bengal,B30,7332.3
INV02951,45-54,Male,Gujarat,T30,25753.85
INV02952,25-34,Male,Maharashtra,T30,10056.12
INV02953,25-34,Male,Maharashtra,T30,3816.34
INV02954,18-24,Female,Maharashtra,T30,10127.92
INV02955,25-34,Female,West Bengal,T30,18949.75
INV02956,55+,Female,Uttar Pradesh,T30,13946.26
INV02957,25-34,Male,Gujarat,B30,4342.77
INV02958,45-54,Male,Rajasthan,T30,5850.7
INV02959,35-44,Male,Uttar Pradesh,T30,10934.43
INV02960,45-54,Male,Gujarat,T30,13791.54
INV02961,35-44,Male,Punjab,T30,2780.38
INV02962,45-54,Female,Telangana,B30,8100.47
INV02963,25-34,Male,Telangana,B30,2242.51
INV02964,25-34,Male,West Bengal,T30,4542.27
INV02965,25-34,Male,West Bengal,B30,13388.83
INV02966,45-54,Female,Gujarat,T30,20034.53
INV02967,35-44,Female,Gujarat,B30,15517.59
INV02968,45-54,Male,Tamil Nadu,T30,40034.89
INV02969,25-34,Female,Madhya Pradesh,B30,15273.83
INV02970,25-34,Female,Maharashtra,B30,5412.28
INV02971,45-54,Male,Maharashtra,T30,12210.17
INV02972,35-44,Male,West Bengal,T30,16538.47
INV02973,35-44,Male,Kerala,B30,5570.6
INV02974,18-24,Male,Punjab,B30,5501.26
INV02975,45-54,Female,Telangana,B30,6379.73
INV02976,25-34,Female,Uttar Pradesh,T30,8258.55
INV02977,45-54,Male,West Bengal,T30,23094.63
INV02978,25-34,Female,Telangana,B30,7908.81
INV02979,25-34,Female,Punjab,B30,6407.06
INV02980,25-34,Male,Tamil Nadu,T30,8722.9
INV02981,25-34,Female,Rajasthan,T30,9140.5
INV02982,55+,Female,West Bengal,B30,9522.19
INV02983,45-54,Male,Rajasthan,T30,4279.7
INV02984,35-44,Male,Kerala,B30,9346.44
INV02985,55+,Male,Tamil Nadu,T30,19090.79
INV02986,45-54,Male,Punjab,T30,36913.23
INV02987,25-34,Male,Uttar Pradesh,T30,7748.39
INV02988,35-44,Male,Maharashtra,B30,6532.79
INV02989,35-44,Male,West Bengal,T30,9639.57
INV02990,18-24,Other,Gujarat,T30,14589.07
INV02991,55+,Female,Punjab,T30,17270.02
INV02992,25-34,Male,Karnataka,B30,12011.35
INV02993,35-44,Male,Rajasthan,T30,5734.63
INV02994,35-44,Male,Uttar Pradesh,B30,3336.36
INV02995,18-24,Male,Madhya Pradesh,T30,3982.75
INV02996,25-34,Male,Telangana,B30,33895.94
INV02997,45-54,Female,Gujarat,T30,13456.18
INV02998,35-44,Female,Maharashtra,T30,20352.44
INV02999,35-44,Male,Delhi,T30,6472.05
INV03000,35-44,Female,Rajasthan,B30,3441.76
