transaction_id,investor_id,date,transaction_type,transaction_amount,state,age_group,city_tier,gender,monthly_sip_amount,transaction_count,year,year_month
TXN0004377,INV00986,2025-12-20,SIP,12476.49,Gujarat,25-34,B30,Female,11654.49,1,2025,2025-12
TXN0004378,INV00986,2023-04-29,SIP,13243.05,Gujarat,25-34,B30,Female,11654.49,1,2023,2023-04
TXN0004379,INV00986,2022-01-14,SIP,11564.04,Gujarat,25-34,B30,Female,11654.49,1,2022,2022-01
TXN0004380,INV00986,2025-11-15,Lumpsum,55974.02,Gujarat,25-34,B30,Female,11654.49,1,2025,2025-11
TXN0004381,INV00987,2025-06-27,Redemption,12900.63,West Bengal,55+,T30,Female,2778.24,1,2025,2025-06
TXN0004382,INV00987,2025-05-08,SIP,3093.32,West Bengal,55+,T30,Female,2778.24,1,2025,2025-05
TXN0004383,INV00987,2024-05-19,Lumpsum,17995.82,West Bengal,55+,T30,Female,2778.24,1,2024,2024-05
TXN0004384,INV00988,2022-01-27,Lumpsum,178868.92,Kerala,25-34,B30,Male,11950.03,1,2022,2022-01
TXN0004385,INV00988,2023-07-30,SIP,11390.42,Kerala,25-34,B30,Male,11950.03,1,2023,2023-07
TXN0004386,INV00988,2023-08-22,Lumpsum,149288.53,Kerala,25-34,B30,Male,11950.03,1,2023,2023-08
TXN0004387,INV00988,2024-08-30,SIP,11343.11,Kerala,25-34,B30,Male,11950.03,1,2024,2024-08
TXN0004388,INV00988,2022-12-22,Lumpsum,116580.91,Kerala,25-34,B30,Male,11950.03,1,2022,2022-12
TXN0004389,INV00988,2022-11-20,SIP,12581.95,Kerala,25-34,B30,Male,11950.03,1,2022,2022-11
TXN0004390,INV00988,2023-11-24,SIP,12179.8,Kerala,25-34,B30,Male,11950.03,1,2023,2023-11
TXN0004391,INV00989,2025-05-30,SIP,8389.29,Tamil Nadu,25-34,T30,Female,8985.64,1,2025,2025-05
TXN0004392,INV00989,2023-05-14,Redemption,67524.0,Tamil Nadu,25-34,T30,Female,8985.64,1,2023,2023-05
TXN0004393,INV00989,2024-01-14,SIP,9303.71,Tamil Nadu,25-34,T30,Female,8985.64,1,2024,2024-01
TXN0004394,INV00989,2023-01-29,SIP,9322.25,Tamil Nadu,25-34,T30,Female,8985.64,1,2023,2023-01
TXN0004395,INV00989,2023-10-22,Redemption,54966.7,Tamil Nadu,25-34,T30,Female,8985.64,1,2023,2023-10
TXN0004396,INV00989,2022-11-16,Redemption,27454.87,Tamil Nadu,25-34,T30,Female,8985.64,1,2022,2022-11
TXN0004397,INV00989,2024-02-09,Lumpsum,102481.77,Tamil Nadu,25-34,T30,Female,8985.64,1,2024,2024-02
TXN0004398,INV00990,2022-04-20,SIP,25010.17,Madhya Pradesh,35-44,T30,Male,23672.32,1,2022,2022-04
TXN0004399,INV00990,2023-10-22,Redemption,52132.57,Madhya Pradesh,35-44,T30,Male,23672.32,1,2023,2023-10
TXN0004400,INV00990,2024-06-20,SIP,24850.53,Madhya Pradesh,35-44,T30,Male,23672.32,1,2024,2024-06
TXN0004401,INV00990,2023-04-22,SIP,22602.24,Madhya Pradesh,35-44,T30,Male,23672.32,1,2023,2023-04
TXN0004402,INV00991,2025-12-21,Lumpsum,166252.27,Uttar Pradesh,45-54,B30,Male,25661.35,1,2025,2025-12
TXN0004403,INV00991,2024-12-20,SIP,25978.94,Uttar Pradesh,45-54,B30,Male,25661.35,1,2024,2024-12
TXN0004404,INV00991,2024-04-03,SIP,26770.69,Uttar Pradesh,45-54,B30,Male,25661.35,1,2024,2024-04
TXN0004405,INV00992,2024-11-05,Lumpsum,85629.04,Madhya Pradesh,35-44,T30,Male,8790.09,1,2024,2024-11
TXN0004406,INV00992,2022-06-30,Lumpsum,122062.51,Madhya Pradesh,35-44,T30,Male,8790.09,1,2022,2022-06
TXN0004407,INV00992,2022-01-01,SIP,9182.27,Madhya Pradesh,35-44,T30,Male,8790.09,1,2022,2022-01
TXN0004408,INV00992,2022-11-15,Lumpsum,120126.95,Madhya Pradesh,35-44,T30,Male,8790.09,1,2022,2022-11
TXN0004409,INV00993,2022-08-07,SIP,5819.96,West Bengal,25-34,B30,Male,5499.54,1,2022,2022-08
TXN0004410,INV00993,2022-12-26,SIP,5104.14,West Bengal,25-34,B30,Male,5499.54,1,2022,2022-12
TXN0004411,INV00993,2025-04-12,Redemption,17461.35,West Bengal,25-34,B30,Male,5499.54,1,2025,2025-04
TXN0004412,INV00993,2023-12-11,SIP,5085.91,West Bengal,25-34,B30,Male,5499.54,1,2023,2023-12
TXN0004413,INV00994,2023-04-26,Lumpsum,202506.77,Karnataka,25-34,T30,Male,14902.57,1,2023,2023-04
TXN0004414,INV00994,2024-06-24,Lumpsum,159433.56,Karnataka,25-34,T30,Male,14902.57,1,2024,2024-06
TXN0004415,INV00994,2023-06-12,Redemption,36173.66,Karnataka,25-34,T30,Male,14902.57,1,2023,2023-06
TXN0004416,INV00994,2024-01-12,Lumpsum,89373.97,Karnataka,25-34,T30,Male,14902.57,1,2024,2024-01
TXN0004417,INV00994,2023-11-09,Lumpsum,76670.21,Karnataka,25-34,T30,Male,14902.57,1,2023,2023-11
TXN0004418,INV00995,2022-07-13,SIP,14686.47,Karnataka,35-44,T30,Male,13745.97,1,2022,2022-07
TXN0004419,INV00995,2024-01-24,SIP,15227.95,Karnataka,35-44,T30,Male,13745.97,1,2024,2024-01
TXN0004420,INV00996,2024-11-05,SIP,8118.52,Telangana,25-34,T30,Female,7914.12,1,2024,2024-11
TXN0004421,INV00996,2022-06-01,Lumpsum,57400.26,Telangana,25-34,T30,Female,7914.12,1,2022,2022-06
TXN0004422,INV00996,2023-06-30,SIP,7934.99,Telangana,25-34,T30,Female,7914.12,1,2023,2023-06
TXN0004423,INV00997,2022-06-19,Lumpsum,124122.15,Gujarat,25-34,T30,Female,14014.69,1,2022,2022-06
TXN0004424,INV00997,2024-08-14,SIP,14220.82,Gujarat,25-34,T30,Female,14014.69,1,2024,2024-08
TXN0004425,INV00997,2023-04-26,SIP,16052.89,Gujarat,25-34,T30,Female,14014.69,1,2023,2023-04
TXN0004426,INV00997,2023-09-18,SIP,15232.56,Gujarat,25-34,T30,Female,14014.69,1,2023,2023-09
TXN0004427,INV00997,2023-08-18,SIP,12723.65,Gujarat,25-34,T30,Female,14014.69,1,2023,2023-08
TXN0004428,INV00997,2024-04-19,Lumpsum,173738.01,Gujarat,25-34,T30,Female,14014.69,1,2024,2024-04
TXN0004429,INV00997,2023-09-29,SIP,13481.67,Gujarat,25-34,T30,Female,14014.69,1,2023,2023-09
TXN0004430,INV00998,2023-08-17,SIP,9879.36,Karnataka,25-34,T30,Male,8957.88,1,2023,2023-08
TXN0004431,INV00998,2022-06-25,SIP,9704.7,Karnataka,25-34,T30,Male,8957.88,1,2022,2022-06
TXN0004432,INV00999,2023-01-17,Redemption,50652.05,Maharashtra,35-44,T30,Female,7623.26,1,2023,2023-01
TXN0004433,INV00999,2024-04-18,Redemption,21057.2,Maharashtra,35-44,T30,Female,7623.26,1,2024,2024-04
TXN0004434,INV00999,2024-07-10,Redemption,33502.34,Maharashtra,35-44,T30,Female,7623.26,1,2024,2024-07
TXN0004435,INV00999,2024-08-05,SIP,7829.51,Maharashtra,35-44,T30,Female,7623.26,1,2024,2024-08
TXN0004436,INV00999,2025-03-19,Lumpsum,31989.88,Maharashtra,35-44,T30,Female,7623.26,1,2025,2025-03
TXN0004437,INV00999,2023-06-15,SIP,7233.46,Maharashtra,35-44,T30,Female,7623.26,1,2023,2023-06
TXN0004438,INV00999,2024-11-08,Redemption,35406.62,Maharashtra,35-44,T30,Female,7623.26,1,2024,2024-11
TXN0004439,INV01000,2025-12-05,SIP,13310.88,Tamil Nadu,45-54,T30,Female,13504.87,1,2025,2025-12
TXN0004440,INV01000,2022-04-16,Lumpsum,100795.02,Tamil Nadu,45-54,T30,Female,13504.87,1,2022,2022-04
TXN0004441,INV01000,2022-10-20,Lumpsum,65650.84,Tamil Nadu,45-54,T30,Female,13504.87,1,2022,2022-10
TXN0004442,INV01000,2025-05-22,SIP,14768.0,Tamil Nadu,45-54,T30,Female,13504.87,1,2025,2025-05
TXN0004443,INV01001,2025-05-26,SIP,6696.36,Telangana,35-44,T30,Other,7010.52,1,2025,2025-05
TXN0004444,INV01001,2023-06-29,Redemption,46709.49,Telangana,35-44,T30,Other,7010.52,1,2023,2023-06
TXN0004445,INV01001,2024-07-01,SIP,6462.43,Telangana,35-44,T30,Other,7010.52,1,2024,2024-07
TXN0004446,INV01001,2023-01-08,SIP,6418.65,Telangana,35-44,T30,Other,7010.52,1,2023,2023-01
TXN0004447,INV01001,2025-06-22,SIP,7326.46,Telangana,35-44,T30,Other,7010.52,1,2025,2025-06
TXN0004448,INV01001,2022-08-16,SIP,7549.38,Telangana,35-44,T30,Other,7010.52,1,2022,2022-08
TXN0004449,INV01002,2023-11-06,SIP,22696.38,Uttar Pradesh,45-54,B30,Male,19963.88,1,2023,2023-11
TXN0004450,INV01002,2025-08-08,SIP,21006.95,Uttar Pradesh,45-54,B30,Male,19963.88,1,2025,2025-08
TXN0004451,INV01003,2023-10-17,SIP,14601.4,Kerala,25-34,B30,Male,14029.3,1,2023,2023-10
TXN0004452,INV01003,2023-06-09,SIP,13812.42,Kerala,25-34,B30,Male,14029.3,1,2023,2023-06
TXN0004453,INV01003,2024-06-01,Lumpsum,85556.5,Kerala,25-34,B30,Male,14029.3,1,2024,2024-06
TXN0004454,INV01003,2022-08-16,Redemption,76588.76,Kerala,25-34,B30,Male,14029.3,1,2022,2022-08
TXN0004455,INV01003,2022-10-16,SIP,12844.86,Kerala,25-34,B30,Male,14029.3,1,2022,2022-10
TXN0004456,INV01003,2023-11-11,SIP,13905.7,Kerala,25-34,B30,Male,14029.3,1,2023,2023-11
TXN0004457,INV01003,2025-03-25,SIP,14883.55,Kerala,25-34,B30,Male,14029.3,1,2025,2025-03
TXN0004458,INV01004,2024-04-14,SIP,14988.6,Delhi,35-44,T30,Female,13321.57,1,2024,2024-04
TXN0004459,INV01004,2024-02-10,SIP,14212.29,Delhi,35-44,T30,Female,13321.57,1,2024,2024-02
TXN0004460,INV01004,2022-09-03,Redemption,52323.14,Delhi,35-44,T30,Female,13321.57,1,2022,2022-09
TXN0004461,INV01005,2024-12-01,SIP,18996.96,Telangana,35-44,B30,Female,19405.53,1,2024,2024-12
TXN0004462,INV01005,2022-09-11,Lumpsum,104586.35,Telangana,35-44,B30,Female,19405.53,1,2022,2022-09
TXN0004463,INV01005,2024-07-17,SIP,18973.97,Telangana,35-44,B30,Female,19405.53,1,2024,2024-07
TXN0004464,INV01005,2023-05-03,SIP,19181.67,Telangana,35-44,B30,Female,19405.53,1,2023,2023-05
TXN0004465,INV01005,2022-02-26,SIP,19102.2,Telangana,35-44,B30,Female,19405.53,1,2022,2022-02
TXN0004466,INV01005,2024-12-15,SIP,19892.55,Telangana,35-44,B30,Female,19405.53,1,2024,2024-12
TXN0004467,INV01005,2023-03-15,SIP,18398.58,Telangana,35-44,B30,Female,19405.53,1,2023,2023-03
TXN0004468,INV01006,2024-09-12,SIP,10031.66,Uttar Pradesh,35-44,T30,Female,10474.19,1,2024,2024-09
TXN0004469,INV01006,2022-09-09,Redemption,25590.52,Uttar Pradesh,35-44,T30,Female,10474.19,1,2022,2022-09
TXN0004470,INV01006,2024-02-06,SIP,10138.7,Uttar Pradesh,35-44,T30,Female,10474.19,1,2024,2024-02
TXN0004471,INV01006,2023-05-11,SIP,9548.35,Uttar Pradesh,35-44,T30,Female,10474.19,1,2023,2023-05
TXN0004472,INV01007,2024-02-20,SIP,16795.78,Tamil Nadu,35-44,T30,Male,18567.71,1,2024,2024-02
TXN0004473,INV01007,2025-11-02,SIP,21342.26,Tamil Nadu,35-44,T30,Male,18567.71,1,2025,2025-11
TXN0004474,INV01008,2025-07-16,SIP,8612.29,Punjab,25-34,B30,Male,7538.77,1,2025,2025-07
TXN0004475,INV01008,2025-12-25,SIP,6935.08,Punjab,25-34,B30,Male,7538.77,1,2025,2025-12
TXN0004476,INV01008,2023-08-03,Lumpsum,98669.26,Punjab,25-34,B30,Male,7538.77,1,2023,2023-08
TXN0004477,INV01008,2025-10-17,SIP,7988.9,Punjab,25-34,B30,Male,7538.77,1,2025,2025-10
TXN0004478,INV01008,2024-09-25,Lumpsum,52085.24,Punjab,25-34,B30,Male,7538.77,1,2024,2024-09
TXN0004479,INV01009,2024-04-14,SIP,10387.22,Kerala,35-44,B30,Male,9203.42,1,2024,2024-04
TXN0004480,INV01009,2023-08-03,SIP,9009.81,Kerala,35-44,B30,Male,9203.42,1,2023,2023-08
TXN0004481,INV01009,2023-05-29,SIP,9545.68,Kerala,35-44,B30,Male,9203.42,1,2023,2023-05
TXN0004482,INV01009,2025-08-20,Redemption,40926.96,Kerala,35-44,B30,Male,9203.42,1,2025,2025-08
TXN0004483,INV01010,2024-12-15,SIP,5062.28,West Bengal,25-34,T30,Male,4846.76,1,2024,2024-12
TXN0004484,INV01010,2022-02-01,SIP,4446.12,West Bengal,25-34,T30,Male,4846.76,1,2022,2022-02
TXN0004485,INV01010,2022-06-16,SIP,4842.98,West Bengal,25-34,T30,Male,4846.76,1,2022,2022-06
TXN0004486,INV01010,2025-07-18,Lumpsum,19884.89,West Bengal,25-34,T30,Male,4846.76,1,2025,2025-07
TXN0004487,INV01010,2024-03-10,Lumpsum,71744.66,West Bengal,25-34,T30,Male,4846.76,1,2024,2024-03
TXN0004488,INV01011,2024-06-22,SIP,14886.11,Gujarat,25-34,T30,Male,13911.88,1,2024,2024-06
TXN0004489,INV01011,2024-10-26,Redemption,74573.43,Gujarat,25-34,T30,Male,13911.88,1,2024,2024-10
TXN0004490,INV01011,2022-12-28,Lumpsum,186171.17,Gujarat,25-34,T30,Male,13911.88,1,2022,2022-12
TXN0004491,INV01011,2025-06-23,SIP,14060.58,Gujarat,25-34,T30,Male,13911.88,1,2025,2025-06
TXN0004492,INV01012,2025-05-28,SIP,13810.17,Rajasthan,25-34,T30,Male,12658.97,1,2025,2025-05
TXN0004493,INV01012,2024-05-15,SIP,11956.96,Rajasthan,25-34,T30,Male,12658.97,1,2024,2024-05
TXN0004494,INV01012,2024-10-08,SIP,13073.71,Rajasthan,25-34,T30,Male,12658.97,1,2024,2024-10
TXN0004495,INV01012,2024-02-04,SIP,13423.06,Rajasthan,25-34,T30,Male,12658.97,1,2024,2024-02
TXN0004496,INV01012,2023-05-27,SIP,12722.08,Rajasthan,25-34,T30,Male,12658.97,1,2023,2023-05
TXN0004497,INV01012,2022-01-15,Redemption,39315.25,Rajasthan,25-34,T30,Male,12658.97,1,2022,2022-01
TXN0004498,INV01012,2024-07-04,Lumpsum,92409.22,Rajasthan,25-34,T30,Male,12658.97,1,2024,2024-07
TXN0004499,INV01013,2022-09-11,SIP,7891.99,Tamil Nadu,35-44,T30,Female,8414.54,1,2022,2022-09
TXN0004500,INV01013,2022-02-19,Redemption,21348.17,Tamil Nadu,35-44,T30,Female,8414.54,1,2022,2022-02
TXN0004501,INV01013,2024-03-31,SIP,9576.58,Tamil Nadu,35-44,T30,Female,8414.54,1,2024,2024-03
TXN0004502,INV01013,2022-02-24,Redemption,50745.03,Tamil Nadu,35-44,T30,Female,8414.54,1,2022,2022-02
TXN0004503,INV01013,2022-07-22,SIP,8670.18,Tamil Nadu,35-44,T30,Female,8414.54,1,2022,2022-07
TXN0004504,INV01013,2023-11-05,SIP,8247.56,Tamil Nadu,35-44,T30,Female,8414.54,1,2023,2023-11
TXN0004505,INV01013,2024-07-06,SIP,8219.19,Tamil Nadu,35-44,T30,Female,8414.54,1,2024,2024-07
TXN0004506,INV01014,2023-07-23,SIP,6643.69,Punjab,18-24,T30,Male,6447.9,1,2023,2023-07
TXN0004507,INV01014,2024-08-09,SIP,7375.0,Punjab,18-24,T30,Male,6447.9,1,2024,2024-08
TXN0004508,INV01014,2025-03-03,Redemption,21267.92,Punjab,18-24,T30,Male,6447.9,1,2025,2025-03
TXN0004509,INV01014,2024-08-15,SIP,6634.97,Punjab,18-24,T30,Male,6447.9,1,2024,2024-08
TXN0004510,INV01014,2024-06-05,SIP,6301.08,Punjab,18-24,T30,Male,6447.9,1,2024,2024-06
TXN0004511,INV01014,2025-03-20,SIP,6908.11,Punjab,18-24,T30,Male,6447.9,1,2025,2025-03
TXN0004512,INV01014,2024-07-08,Redemption,19947.7,Punjab,18-24,T30,Male,6447.9,1,2024,2024-07
TXN0004513,INV01015,2022-02-13,Lumpsum,45705.33,Rajasthan,18-24,T30,Male,7346.77,1,2022,2022-02
TXN0004514,INV01015,2023-11-13,Lumpsum,57747.18,Rajasthan,18-24,T30,Male,7346.77,1,2023,2023-11
TXN0004515,INV01015,2023-05-07,SIP,8017.66,Rajasthan,18-24,T30,Male,7346.77,1,2023,2023-05
TXN0004516,INV01015,2024-01-20,Lumpsum,91127.54,Rajasthan,18-24,T30,Male,7346.77,1,2024,2024-01
TXN0004517,INV01015,2024-09-18,Redemption,47613.37,Rajasthan,18-24,T30,Male,7346.77,1,2024,2024-09
TXN0004518,INV01015,2024-02-28,SIP,6749.58,Rajasthan,18-24,T30,Male,7346.77,1,2024,2024-02
TXN0004519,INV01016,2022-04-07,SIP,10445.53,Maharashtra,45-54,T30,Male,10293.82,1,2022,2022-04
TXN0004520,INV01016,2022-10-14,SIP,9547.2,Maharashtra,45-54,T30,Male,10293.82,1,2022,2022-10
TXN0004521,INV01016,2025-10-27,SIP,9724.56,Maharashtra,45-54,T30,Male,10293.82,1,2025,2025-10
TXN0004522,INV01016,2025-07-04,SIP,9468.07,Maharashtra,45-54,T30,Male,10293.82,1,2025,2025-07
TXN0004523,INV01016,2022-01-14,SIP,10875.9,Maharashtra,45-54,T30,Male,10293.82,1,2022,2022-01
TXN0004524,INV01016,2022-04-09,Redemption,41325.1,Maharashtra,45-54,T30,Male,10293.82,1,2022,2022-04
TXN0004525,INV01017,2025-04-02,SIP,6049.47,Telangana,18-24,B30,Male,6489.39,1,2025,2025-04
TXN0004526,INV01017,2023-11-27,Lumpsum,82046.15,Telangana,18-24,B30,Male,6489.39,1,2023,2023-11
TXN0004527,INV01018,2025-05-23,SIP,4724.28,West Bengal,18-24,T30,Male,4224.49,1,2025,2025-05
TXN0004528,INV01018,2022-10-01,SIP,4078.86,West Bengal,18-24,T30,Male,4224.49,1,2022,2022-10
TXN0004529,INV01018,2023-08-26,Lumpsum,35996.14,West Bengal,18-24,T30,Male,4224.49,1,2023,2023-08
TXN0004530,INV01018,2025-04-23,SIP,4226.04,West Bengal,18-24,T30,Male,4224.49,1,2025,2025-04
TXN0004531,INV01018,2022-02-27,SIP,4157.67,West Bengal,18-24,T30,Male,4224.49,1,2022,2022-02
TXN0004532,INV01019,2023-05-08,Lumpsum,47528.01,West Bengal,18-24,T30,Female,11847.19,1,2023,2023-05
TXN0004533,INV01019,2025-08-14,Lumpsum,177354.92,West Bengal,18-24,T30,Female,11847.19,1,2025,2025-08
TXN0004534,INV01019,2023-05-20,Redemption,67168.22,West Bengal,18-24,T30,Female,11847.19,1,2023,2023-05
TXN0004535,INV01020,2025-11-28,SIP,9507.99,Karnataka,35-44,B30,Female,8893.24,1,2025,2025-11
TXN0004536,INV01020,2023-05-06,SIP,10135.44,Karnataka,35-44,B30,Female,8893.24,1,2023,2023-05
TXN0004537,INV01020,2022-10-20,SIP,9900.28,Karnataka,35-44,B30,Female,8893.24,1,2022,2022-10
TXN0004538,INV01020,2022-03-03,SIP,8879.28,Karnataka,35-44,B30,Female,8893.24,1,2022,2022-03
TXN0004539,INV01021,2025-12-19,SIP,4825.65,Kerala,18-24,B30,Male,4985.09,1,2025,2025-12
TXN0004540,INV01021,2022-09-24,SIP,4679.58,Kerala,18-24,B30,Male,4985.09,1,2022,2022-09
TXN0004541,INV01021,2023-10-10,Redemption,23004.41,Kerala,18-24,B30,Male,4985.09,1,2023,2023-10
TXN0004542,INV01022,2024-11-01,SIP,9593.86,Madhya Pradesh,45-54,B30,Male,9708.55,1,2024,2024-11
TXN0004543,INV01022,2023-08-07,Lumpsum,108643.16,Madhya Pradesh,45-54,B30,Male,9708.55,1,2023,2023-08
TXN0004544,INV01022,2025-06-18,SIP,10942.99,Madhya Pradesh,45-54,B30,Male,9708.55,1,2025,2025-06
TXN0004545,INV01022,2022-03-28,SIP,10353.96,Madhya Pradesh,45-54,B30,Male,9708.55,1,2022,2022-03
TXN0004546,INV01022,2022-10-16,SIP,9743.13,Madhya Pradesh,45-54,B30,Male,9708.55,1,2022,2022-10
TXN0004547,INV01022,2022-06-24,Lumpsum,105075.89,Madhya Pradesh,45-54,B30,Male,9708.55,1,2022,2022-06
TXN0004548,INV01023,2022-06-04,SIP,15020.91,Punjab,35-44,B30,Female,15554.02,1,2022,2022-06
TXN0004549,INV01023,2025-11-27,Redemption,54337.76,Punjab,35-44,B30,Female,15554.02,1,2025,2025-11
TXN0004550,INV01023,2022-10-26,SIP,16020.78,Punjab,35-44,B30,Female,15554.02,1,2022,2022-10
TXN0004551,INV01023,2025-03-08,SIP,14734.51,Punjab,35-44,B30,Female,15554.02,1,2025,2025-03
TXN0004552,INV01024,2022-01-07,SIP,5105.85,Punjab,35-44,T30,Female,4983.79,1,2022,2022-01
TXN0004553,INV01024,2025-03-20,SIP,4872.94,Punjab,35-44,T30,Female,4983.79,1,2025,2025-03
TXN0004554,INV01024,2024-11-28,SIP,4581.32,Punjab,35-44,T30,Female,4983.79,1,2024,2024-11
TXN0004555,INV01024,2022-06-03,Lumpsum,30814.11,Punjab,35-44,T30,Female,4983.79,1,2022,2022-06
TXN0004556,INV01025,2025-12-23,SIP,8399.3,Punjab,35-44,T30,Female,9145.2,1,2025,2025-12
TXN0004557,INV01025,2023-03-08,SIP,8628.23,Punjab,35-44,T30,Female,9145.2,1,2023,2023-03
TXN0004558,INV01025,2023-05-13,SIP,9672.51,Punjab,35-44,T30,Female,9145.2,1,2023,2023-05
TXN0004559,INV01025,2025-06-29,SIP,8911.23,Punjab,35-44,T30,Female,9145.2,1,2025,2025-06
TXN0004560,INV01025,2023-07-27,SIP,9106.33,Punjab,35-44,T30,Female,9145.2,1,2023,2023-07
TXN0004561,INV01025,2023-11-08,SIP,10178.11,Punjab,35-44,T30,Female,9145.2,1,2023,2023-11
TXN0004562,INV01026,2022-01-03,Redemption,133216.5,Kerala,25-34,T30,Male,16906.42,1,2022,2022-01
TXN0004563,INV01026,2023-06-16,Redemption,73444.21,Kerala,25-34,T30,Male,16906.42,1,2023,2023-06
TXN0004564,INV01026,2022-06-01,SIP,19348.12,Kerala,25-34,T30,Male,16906.42,1,2022,2022-06
TXN0004565,INV01026,2025-03-19,SIP,18196.77,Kerala,25-34,T30,Male,16906.42,1,2025,2025-03
TXN0004566,INV01026,2022-07-17,Lumpsum,125867.97,Kerala,25-34,T30,Male,16906.42,1,2022,2022-07
TXN0004567,INV01027,2025-12-26,SIP,2413.62,Tamil Nadu,25-34,T30,Female,2430.54,1,2025,2025-12
TXN0004568,INV01027,2022-09-25,Redemption,7000.01,Tamil Nadu,25-34,T30,Female,2430.54,1,2022,2022-09
TXN0004569,INV01027,2024-02-09,SIP,2306.2,Tamil Nadu,25-34,T30,Female,2430.54,1,2024,2024-02
TXN0004570,INV01027,2022-05-07,SIP,2646.74,Tamil Nadu,25-34,T30,Female,2430.54,1,2022,2022-05
TXN0004571,INV01027,2022-11-04,Lumpsum,25831.39,Tamil Nadu,25-34,T30,Female,2430.54,1,2022,2022-11
TXN0004572,INV01028,2025-08-04,Lumpsum,16508.26,Uttar Pradesh,25-34,B30,Male,2888.21,1,2025,2025-08
TXN0004573,INV01028,2022-04-29,Lumpsum,23505.72,Uttar Pradesh,25-34,B30,Male,2888.21,1,2022,2022-04
TXN0004574,INV01028,2023-07-20,SIP,2887.07,Uttar Pradesh,25-34,B30,Male,2888.21,1,2023,2023-07
TXN0004575,INV01028,2024-06-21,Redemption,9040.98,Uttar Pradesh,25-34,B30,Male,2888.21,1,2024,2024-06
TXN0004576,INV01028,2025-07-30,Lumpsum,18927.68,Uttar Pradesh,25-34,B30,Male,2888.21,1,2025,2025-07
TXN0004577,INV01028,2025-10-18,SIP,2716.63,Uttar Pradesh,25-34,B30,Male,2888.21,1,2025,2025-10
TXN0004578,INV01029,2025-05-18,SIP,25740.51,Uttar Pradesh,35-44,T30,Male,27272.05,1,2025,2025-05
TXN0004579,INV01029,2024-05-13,Redemption,90768.54,Uttar Pradesh,35-44,T30,Male,27272.05,1,2024,2024-05
TXN0004580,INV01029,2023-07-07,Redemption,60382.87,Uttar Pradesh,35-44,T30,Male,27272.05,1,2023,2023-07
TXN0004581,INV01029,2023-08-07,SIP,30435.92,Uttar Pradesh,35-44,T30,Male,27272.05,1,2023,2023-08
TXN0004582,INV01029,2023-09-01,SIP,24564.63,Uttar Pradesh,35-44,T30,Male,27272.05,1,2023,2023-09
TXN0004583,INV01030,2022-12-01,SIP,18276.56,Uttar Pradesh,45-54,T30,Male,16590.44,1,2022,2022-12
TXN0004584,INV01030,2023-07-15,SIP,16173.95,Uttar Pradesh,45-54,T30,Male,16590.44,1,2023,2023-07
TXN0004585,INV01030,2025-06-15,Lumpsum,246644.17,Uttar Pradesh,45-54,T30,Male,16590.44,1,2025,2025-06
TXN0004586,INV01030,2024-10-04,SIP,16454.27,Uttar Pradesh,45-54,T30,Male,16590.44,1,2024,2024-10
TXN0004587,INV01031,2025-02-05,Lumpsum,147904.64,Tamil Nadu,25-34,T30,Male,10304.21,1,2025,2025-02
TXN0004588,INV01031,2022-09-27,SIP,11220.67,Tamil Nadu,25-34,T30,Male,10304.21,1,2022,2022-09
TXN0004589,INV01031,2023-11-29,SIP,10034.9,Tamil Nadu,25-34,T30,Male,10304.21,1,2023,2023-11
TXN0004590,INV01032,2025-03-15,SIP,3298.78,Punjab,25-34,T30,Male,2888.63,1,2025,2025-03
TXN0004591,INV01032,2022-10-10,SIP,2686.04,Punjab,25-34,T30,Male,2888.63,1,2022,2022-10
TXN0004592,INV01033,2024-07-30,Lumpsum,162177.67,West Bengal,18-24,B30,Female,13954.72,1,2024,2024-07
TXN0004593,INV01033,2023-11-05,SIP,14968.92,West Bengal,18-24,B30,Female,13954.72,1,2023,2023-11
TXN0004594,INV01033,2025-04-28,Redemption,44374.18,West Bengal,18-24,B30,Female,13954.72,1,2025,2025-04
TXN0004595,INV01033,2025-07-01,SIP,13983.97,West Bengal,18-24,B30,Female,13954.72,1,2025,2025-07
TXN0004596,INV01033,2024-04-07,SIP,13314.1,West Bengal,18-24,B30,Female,13954.72,1,2024,2024-04
TXN0004597,INV01034,2022-06-22,Lumpsum,63419.91,Gujarat,25-34,B30,Male,6156.07,1,2022,2022-06
TXN0004598,INV01034,2023-05-19,SIP,6618.17,Gujarat,25-34,B30,Male,6156.07,1,2023,2023-05
TXN0004599,INV01034,2025-07-16,SIP,6981.33,Gujarat,25-34,B30,Male,6156.07,1,2025,2025-07
TXN0004600,INV01034,2022-09-01,Lumpsum,28291.07,Gujarat,25-34,B30,Male,6156.07,1,2022,2022-09
TXN0004601,INV01034,2023-08-20,Redemption,43410.84,Gujarat,25-34,B30,Male,6156.07,1,2023,2023-08
TXN0004602,INV01035,2024-09-09,SIP,6857.53,Madhya Pradesh,25-34,T30,Male,6044.32,1,2024,2024-09
TXN0004603,INV01035,2023-10-13,Redemption,39711.35,Madhya Pradesh,25-34,T30,Male,6044.32,1,2023,2023-10
TXN0004604,INV01035,2023-01-27,SIP,6744.83,Madhya Pradesh,25-34,T30,Male,6044.32,1,2023,2023-01
TXN0004605,INV01035,2022-01-24,SIP,5653.39,Madhya Pradesh,25-34,T30,Male,6044.32,1,2022,2022-01
